CFisoKop_Flex_ID,CFisoKop_Flex_Exp,CFisoKop_Flex_Sim,CFisoKop_Step_ID,CFisoKop_Step_Exp,CFisoKop_Step_Sim,GisoKop_Aldi_ID,GisoKop_Aldi_Exp,GisoKop_Aldi_Sim,GisoKop_Cload_ID,GisoKop_Cload_Exp,GisoKop_Cload_Sim,VMtisoKop_Flex_ID,VMtisoKop_Flex_Exp,VMtisoKop_Flex_Sim,VMtisoKop_Step_ID,VMtisoKop_Step_Exp,VMtisoKop_Step_Sim,GTisoKop_Aldi_ID,GTisoKop_Aldi_Exp,GTisoKop_Aldi_Sim,GTisoKop_Cload_ID,GTisoKop_Cload_Exp,GTisoKop_Cload_Sim
1021,-0.0082,0.1083,1021,-0.0082,0.0005,1021,-0.0082,0.2762,1021,-0.0082,0.3186,1021,-0.0082,0.1068,1021,-0.0082,-0.0151,1021,-0.0082,0.2917,1021,-0.0082,0.3111
1022,0.0791,0.088,1022,0.0791,0.0127,1022,0.0791,0.2572,1022,0.0791,0.3033,1022,0.0791,0.0918,1022,0.0791,0.0007,1022,0.0791,0.2725,1022,0.0791,0.2976
1023,0.1206,0.0712,1023,0.1206,0.002,1023,0.1206,0.2429,1023,0.1206,0.2911,1023,0.1206,0.0694,1023,0.1206,-0.0077,1023,0.1206,0.2388,1023,0.1206,0.2768
1024,-0.0883,0.0645,1024,-0.0883,0.0127,1024,-0.0883,0.2317,1024,-0.0883,0.2793,1024,-0.0883,0.0636,1024,-0.0883,0.0032,1024,-0.0883,0.2321,1024,-0.0883,0.2659
1025,0.0147,0.0965,1025,0.0147,0,1025,0.0147,0.2494,1025,0.0147,0.2981,1025,0.0147,0.1031,1025,0.0147,-0.0083,1025,0.0147,0.2653,1025,0.0147,0.2935
1026,-0.1305,0.0655,1026,-0.1305,0.0209,1026,-0.1305,0.2126,1026,-0.1305,0.2618,1026,-0.1305,0.082,1026,-0.1305,0.0109,1026,-0.1305,0.2268,1026,-0.1305,0.2574
1027,-0.0761,0.0609,1027,-0.0761,0.0029,1027,-0.0761,0.2248,1027,-0.0761,0.273,1027,-0.0761,0.0638,1027,-0.0761,-0.0037,1027,-0.0761,0.2206,1027,-0.0761,0.2583
1028,0.0279,0.058,1028,0.0279,0.0143,1028,0.0279,0.2136,1028,0.0279,0.2603,1028,0.0279,0.0606,1028,0.0279,0.0064,1028,0.0279,0.2098,1028,0.0279,0.2427
1029,-0.0166,0.0713,1029,-0.0166,0.0043,1029,-0.0166,0.2078,1029,-0.0166,0.2553,1029,-0.0166,0.0911,1029,-0.0166,-0.0028,1029,-0.0166,0.2266,1029,-0.0166,0.2576
1030,0.0493,0.0534,1030,0.0493,0.0215,1030,0.0493,0.1788,1030,0.0493,0.2234,1030,0.0493,0.0668,1030,0.0493,0.0163,1030,0.0493,0.1738,1030,0.0493,0.2027
1031,0.0082,0.0551,1031,0.0082,0.0036,1031,0.0082,0.204,1031,0.0082,0.2496,1031,0.0082,0.0575,1031,0.0082,-0.0014,1031,0.0082,0.1985,1031,0.0082,0.2337
1032,0.0186,0.0502,1032,0.0186,0.016,1032,0.0186,0.1836,1032,0.0186,0.2266,1032,0.0186,0.0513,1032,0.0186,0.0112,1032,0.0186,0.1677,1032,0.0186,0.1964
1033,-0.0344,0.049,1033,-0.0344,0.0036,1033,-0.0344,0.1622,1033,-0.0344,0.2049,1033,-0.0344,0.0637,1033,-0.0344,0.0032,1033,-0.0344,0.1634,1033,-0.0344,0.1922
1034,-0.0815,0.0395,1034,-0.0815,0.0203,1034,-0.0815,0.1372,1034,-0.0815,0.1755,1034,-0.0815,0.0455,1034,-0.0815,0.0203,1034,-0.0815,0.1093,1034,-0.0815,0.131
1035,-0.0399,0.0408,1035,-0.0399,0.004,1035,-0.0399,0.1491,1035,-0.0399,0.1878,1035,-0.0399,0.0371,1035,-0.0399,0.0031,1035,-0.0399,0.113,1035,-0.0399,0.1342
1036,0.1286,0.0405,1036,0.1286,0.0175,1036,0.1286,0.1396,1036,0.1286,0.1764,1036,0.1286,0.0409,1036,0.1286,0.0153,1036,0.1286,0.1176,1036,0.1286,0.1391
1037,-0.0095,0.0252,1037,-0.0095,0.0021,1037,-0.0095,0.1013,1037,-0.0095,0.1348,1037,-0.0095,0.0256,1037,-0.0095,0.0066,1037,-0.0095,0.0598,1037,-0.0095,0.072
1038,-0.0116,0.0284,1038,-0.0116,0.0165,1038,-0.0116,0.1119,1038,-0.0116,0.1479,1038,-0.0116,0.0304,1038,-0.0116,0.0201,1038,-0.0116,0.0674,1038,-0.0116,0.0813
1039,-0.0762,0.0257,1039,-0.0762,0.0036,1039,-0.0762,0.0967,1039,-0.0762,0.1286,1039,-0.0762,0.0224,1039,-0.0762,0.0066,1039,-0.0762,0.0581,1039,-0.0762,0.0706
1040,-0.0674,0.0299,1040,-0.0674,0.0163,1040,-0.0674,0.1088,1040,-0.0674,0.143,1040,-0.0674,0.0302,1040,-0.0674,0.0181,1040,-0.0674,0.0739,1040,-0.0674,0.088
1041,-0.0119,0.0145,1041,-0.0119,0.0035,1041,-0.0119,0.0581,1041,-0.0119,0.0791,1041,-0.0119,0.0135,1041,-0.0119,0.0089,1041,-0.0119,0.0241,1041,-0.0119,0.0285
1042,0.0259,0.0195,1042,0.0259,0.0123,1042,0.0259,0.0867,1042,0.0259,0.1164,1042,0.0259,0.0213,1042,0.0259,0.0184,1042,0.0259,0.0437,1042,0.0259,0.0519
1043,0.1006,0.0189,1043,0.1006,0.0033,1043,0.1006,0.0711,1043,0.1006,0.0961,1043,0.1006,0.016,1043,0.1006,0.0071,1043,0.1006,0.0355,1043,0.1006,0.0427
1044,0.0051,0.0228,1044,0.0051,0.0116,1044,0.0051,0.0859,1044,0.0051,0.1144,1044,0.0051,0.0231,1044,0.0051,0.0162,1044,0.0051,0.0495,1044,0.0051,0.0589
1045,-0.0219,0.0075,1045,-0.0219,0.0014,1045,-0.0219,0.0174,1045,-0.0219,0.0234,1045,-0.0219,0.0086,1045,-0.0219,0.0096,1045,-0.0219,0.0144,1045,-0.0219,0.0166
1046,-0.1117,0.011,1046,-0.1117,0.0084,1046,-0.1117,0.026,1046,-0.1117,0.0352,1046,-0.1117,0.0133,1046,-0.1117,0.017,1046,-0.1117,0.0229,1046,-0.1117,0.0263
1047,-0.0094,0.0125,1047,-0.0094,0.0032,1047,-0.0094,0.0369,1047,-0.0094,0.0495,1047,-0.0094,0.0121,1047,-0.0094,0.008,1047,-0.0094,0.0239,1047,-0.0094,0.0286
1048,0.0128,0.0146,1048,0.0128,0.0088,1048,0.0128,0.0402,1048,0.0128,0.054,1048,0.0128,0.0156,1048,0.0128,0.0145,1048,0.0128,0.0282,1048,0.0128,0.0337
1049,-0.0304,0.0031,1049,-0.0304,-0.002,1049,-0.0304,0.0064,1049,-0.0304,0.007,1049,-0.0304,0.0038,1049,-0.0304,0.0114,1049,-0.0304,0.0063,1049,-0.0304,0.0068
1050,-0.0995,0.0049,1050,-0.0995,0.0064,1050,-0.0995,0.0105,1050,-0.0995,0.012,1050,-0.0995,0.0067,1050,-0.0995,0.0165,1050,-0.0995,0.0107,1050,-0.0995,0.0117
1051,0.0428,0.0071,1051,0.0428,0.0001,1051,0.0428,0.0195,1051,0.0428,0.0233,1051,0.0428,0.0078,1051,0.0428,0.0058,1051,0.0428,0.0143,1051,0.0428,0.0171
1052,0.0049,0.0074,1052,0.0049,0.0055,1052,0.0049,0.0198,1052,0.0049,0.0247,1052,0.0049,0.0088,1052,0.0049,0.0096,1052,0.0049,0.0146,1052,0.0049,0.0171
1058,0.0449,0.0723,1058,0.0449,0.0165,1058,0.0449,0.252,1058,0.0449,0.2931,1058,0.0449,0.0722,1058,0.0449,0.0103,1058,0.0449,0.2682,1058,0.0449,0.3029
1059,0.0366,0.0723,1059,0.0366,0.0133,1059,0.0366,0.2433,1059,0.0366,0.2855,1059,0.0366,0.0721,1059,0.0366,0.0122,1059,0.0366,0.2637,1059,0.0366,0.3035
1062,-0.058,0.0461,1062,-0.058,0.0121,1062,-0.058,0.2132,1062,-0.058,0.2531,1062,-0.058,0.038,1062,-0.058,0.0039,1062,-0.058,0.2091,1062,-0.058,0.2403
1063,-0.0739,0.0457,1063,-0.0739,0.0075,1063,-0.0739,0.209,1063,-0.0739,0.2488,1063,-0.0739,0.0367,1063,-0.0739,-0.0015,1063,-0.0739,0.2097,1063,-0.0739,0.2436
1065,0.0184,0.0647,1065,0.0184,0.0156,1065,0.0184,0.2239,1065,0.0184,0.2676,1065,0.0184,0.0665,1065,0.0184,0.0116,1065,0.0184,0.2282,1065,0.0184,0.2592
1066,0.0418,0.0686,1066,0.0418,0.0126,1066,0.0418,0.2254,1066,0.0418,0.2682,1066,0.0418,0.0699,1066,0.0418,0.0124,1066,0.0418,0.2325,1066,0.0418,0.2657
1067,-0.0414,0.0484,1067,-0.0414,0.0123,1067,-0.0414,0.1982,1067,-0.0414,0.2382,1067,-0.0414,0.0387,1067,-0.0414,0.0082,1067,-0.0414,0.1852,1067,-0.0414,0.2116
1068,0.0385,0.0485,1068,0.0385,0.0085,1068,0.0385,0.1971,1068,0.0385,0.2368,1068,0.0385,0.0388,1068,0.0385,0.0054,1068,0.0385,0.1879,1068,0.0385,0.215
1069,0.0161,0.0563,1069,0.0161,0.014,1069,0.0161,0.1853,1069,0.0161,0.2287,1069,0.0161,0.0587,1069,0.0161,0.0128,1069,0.0161,0.1804,1069,0.0161,0.2074
1070,0.0276,0.0589,1070,0.0276,0.0114,1070,0.0276,0.1879,1070,0.0276,0.2299,1070,0.0276,0.0623,1070,0.0276,0.0125,1070,0.0276,0.191,1070,0.0276,0.2188
1071,0.0186,0.0465,1071,0.0186,0.0119,1071,0.0186,0.1764,1071,0.0186,0.2164,1071,0.0186,0.0383,1071,0.0186,0.0107,1071,0.0186,0.1596,1071,0.0186,0.1838
1072,-0.0564,0.0471,1072,-0.0564,0.0085,1072,-0.0564,0.1773,1072,-0.0564,0.2165,1072,-0.0564,0.0384,1072,-0.0564,0.0088,1072,-0.0564,0.1669,1072,-0.0564,0.1921
1073,0.0107,0.0485,1073,0.0107,0.0123,1073,0.0107,0.1625,1073,0.0107,0.2026,1073,0.0107,0.052,1073,0.0107,0.0134,1073,0.0107,0.1493,1073,0.0107,0.1735
1074,0.0866,0.0501,1074,0.0866,0.0091,1074,0.0866,0.1678,1074,0.0866,0.2081,1074,0.0866,0.0541,1074,0.0866,0.012,1074,0.0866,0.1556,1074,0.0866,0.1798
1075,0.0213,0.0419,1075,0.0213,0.011,1075,0.0213,0.1558,1075,0.0213,0.1936,1075,0.0213,0.0356,1075,0.0213,0.0121,1075,0.0213,0.1328,1075,0.0213,0.1541
1076,0.0668,0.0427,1076,0.0668,0.0078,1076,0.0668,0.1612,1076,0.0668,0.1995,1076,0.0668,0.0362,1076,0.0668,0.0106,1076,0.0668,0.1423,1076,0.0668,0.1644
1077,-0.0109,0.0397,1077,-0.0109,0.0099,1077,-0.0109,0.1453,1077,-0.0109,0.184,1077,-0.0109,0.0433,1077,-0.0109,0.013,1077,-0.0109,0.1108,1077,-0.0109,0.1303
1078,-0.0501,0.0412,1078,-0.0501,0.0064,1078,-0.0501,0.1519,1078,-0.0501,0.1913,1078,-0.0501,0.0453,1078,-0.0501,0.0116,1078,-0.0501,0.1207,1078,-0.0501,0.1406
1079,-0.0125,0.0367,1079,-0.0125,0.0101,1079,-0.0125,0.1409,1079,-0.0125,0.1776,1079,-0.0125,0.0326,1079,-0.0125,0.0128,1079,-0.0125,0.1082,1079,-0.0125,0.1263
1080,0.032,0.0365,1080,0.032,0.0065,1080,0.032,0.147,1080,0.032,0.1845,1080,0.032,0.0315,1080,0.032,0.0113,1080,0.032,0.1137,1080,0.032,0.1322
1081,0.0266,0.0313,1081,0.0266,0.0081,1081,0.0266,0.1328,1081,0.0266,0.1713,1081,0.0266,0.0345,1081,0.0266,0.0125,1081,0.0266,0.0835,1081,0.0266,0.098
1082,0.0506,0.0326,1082,0.0506,0.0042,1082,0.0506,0.138,1082,0.0506,0.1771,1082,0.0506,0.0362,1082,0.0506,0.0108,1082,0.0506,0.0879,1082,0.0506,0.1027
1083,0.0501,0.0307,1083,0.0501,0.0092,1083,0.0501,0.1288,1083,0.0501,0.165,1083,0.0501,0.0277,1083,0.0501,0.013,1083,0.0501,0.0907,1083,0.0501,0.1064
1084,0.0307,0.0301,1084,0.0307,0.0057,1084,0.0307,0.1337,1084,0.0307,0.1707,1084,0.0307,0.0264,1084,0.0307,0.0117,1084,0.0307,0.0914,1084,0.0307,0.1074
1085,-0.0433,0.0234,1085,-0.0433,0.006,1085,-0.0433,0.1107,1085,-0.0433,0.1458,1085,-0.0433,0.0262,1085,-0.0433,0.0109,1085,-0.0433,0.0622,1085,-0.0433,0.0728
1086,-0.0087,0.0265,1086,-0.0087,0.003,1086,-0.0087,0.1287,1086,-0.0087,0.1676,1086,-0.0087,0.0295,1086,-0.0087,0.01,1086,-0.0087,0.0756,1086,-0.0087,0.0893
1087,0.017,0.0257,1087,0.017,0.0083,1087,0.017,0.1174,1087,0.017,0.1531,1087,0.017,0.0237,1087,0.017,0.0127,1087,0.017,0.0758,1087,0.017,0.0894
1088,0.0038,0.0244,1088,0.0038,0.0054,1088,0.0038,0.1244,1088,0.0038,0.1614,1088,0.0038,0.0213,1088,0.0038,0.0118,1088,0.0038,0.076,1088,0.0038,0.0899
1089,0.0635,0.0158,1089,0.0635,0.0043,1089,0.0635,0.038,1089,0.0635,0.0487,1089,0.0635,0.0188,1089,0.0635,0.009,1089,0.0635,0.0401,1089,0.0635,0.0456
1090,-0.0111,0.0159,1090,-0.0111,0.0017,1090,-0.0111,0.0408,1090,-0.0111,0.0513,1090,-0.0111,0.0195,1090,-0.0111,0.009,1090,-0.0111,0.0406,1090,-0.0111,0.0464
1091,0.0023,0.0188,1091,0.0023,0.0071,1091,0.0023,0.0745,1091,0.0023,0.0963,1091,0.0023,0.0175,1091,0.0023,0.0115,1091,0.0023,0.0538,1091,0.0023,0.0631
1092,-0.0062,0.0163,1092,-0.0062,0.0043,1092,-0.0062,0.0582,1092,-0.0062,0.0744,1092,-0.0062,0.0151,1092,-0.0062,0.0109,1092,-0.0062,0.0459,1092,-0.0062,0.0539
1093,-0.0263,0.0075,1093,-0.0263,0.0004,1093,-0.0263,0.0117,1093,-0.0263,0.0127,1093,-0.0263,0.0103,1093,-0.0263,0.0042,1093,-0.0263,0.0177,1093,-0.0263,0.0193
1094,-0.1343,0.0072,1094,-0.1343,0.0008,1094,-0.1343,0.0099,1094,-0.1343,0.0102,1094,-0.1343,0.0104,1094,-0.1343,0.0093,1094,-0.1343,0.0161,1094,-0.1343,0.017
1095,0.0587,0.0081,1095,0.0587,0.0042,1095,0.0587,0.0125,1095,0.0587,0.0139,1095,0.0587,0.0087,1095,0.0587,0.008,1095,0.0587,0.0158,1095,0.0587,0.0174
1096,0.0481,0.007,1096,0.0481,0.0032,1096,0.0481,0.0095,1096,0.0481,0.0099,1096,0.0481,0.0074,1096,0.0481,0.0095,1096,0.0481,0.0151,1096,0.0481,0.0164
1102,-0.0025,0.0884,1102,-0.0025,-0.0013,1102,-0.0025,0.2504,1102,-0.0025,0.2943,1102,-0.0025,0.0832,1102,-0.0025,-0.006,1102,-0.0025,0.253,1102,-0.0025,0.2849
1103,-0.0377,0.0899,1103,-0.0377,-0.0052,1103,-0.0377,0.2609,1103,-0.0377,0.303,1103,-0.0377,0.0851,1103,-0.0377,-0.0094,1103,-0.0377,0.2601,1103,-0.0377,0.2889
1106,-0.0229,0.0586,1106,-0.0229,-0.0058,1106,-0.0229,0.2178,1106,-0.0229,0.2589,1106,-0.0229,0.0436,1106,-0.0229,-0.0086,1106,-0.0229,0.2061,1106,-0.0229,0.2328
1107,-0.019,0.0663,1107,-0.019,-0.0089,1107,-0.019,0.2312,1107,-0.019,0.2742,1107,-0.019,0.0556,1107,-0.019,-0.0121,1107,-0.019,0.2224,1107,-0.019,0.251
1109,-0.0164,0.0806,1109,-0.0164,-0.0021,1109,-0.0164,0.2317,1109,-0.0164,0.2767,1109,-0.0164,0.0756,1109,-0.0164,-0.008,1109,-0.0164,0.2251,1109,-0.0164,0.2562
1110,-0.0007,0.0824,1110,-0.0007,-0.007,1110,-0.0007,0.2352,1110,-0.0007,0.2821,1110,-0.0007,0.0805,1110,-0.0007,-0.011,1110,-0.0007,0.2328,1110,-0.0007,0.2642
1111,0.0154,0.0613,1111,0.0154,-0.0073,1111,0.0154,0.2093,1111,0.0154,0.2506,1111,0.0154,0.0461,1111,0.0154,-0.01,1111,0.0154,0.1934,1111,0.0154,0.2199
1112,0.0008,0.0673,1112,0.0008,-0.0114,1112,0.0008,0.219,1112,0.0008,0.2624,1112,0.0008,0.0555,1112,0.0008,-0.0138,1112,0.0008,0.2061,1112,0.0008,0.2343
1113,-0.0556,0.0713,1113,-0.0556,-0.0037,1113,-0.0556,0.2096,1113,-0.0556,0.2534,1113,-0.0556,0.068,1113,-0.0556,-0.0098,1113,-0.0556,0.2036,1113,-0.0556,0.2336
1114,-0.0483,0.0729,1114,-0.0483,-0.0089,1114,-0.0483,0.2192,1114,-0.0483,0.2655,1114,-0.0483,0.0727,1114,-0.0483,-0.0122,1114,-0.0483,0.2152,1114,-0.0483,0.2469
1115,-0.0469,0.0598,1115,-0.0469,-0.0092,1115,-0.0469,0.1989,1115,-0.0469,0.2397,1115,-0.0469,0.0452,1115,-0.0469,-0.0111,1115,-0.0469,0.1807,1115,-0.0469,0.2066
1116,-0.009,0.0648,1116,-0.009,-0.0132,1116,-0.009,0.2096,1116,-0.009,0.2529,1116,-0.009,0.054,1116,-0.009,-0.0143,1116,-0.009,0.1939,1116,-0.009,0.2223
1117,0.011,0.0601,1117,0.011,-0.0062,1117,0.011,0.172,1117,0.011,0.2122,1117,0.011,0.0577,1117,0.011,-0.0116,1117,0.011,0.1551,1117,0.011,0.1808
1118,-0.0099,0.0621,1118,-0.0099,-0.0113,1118,-0.0099,0.1869,1118,-0.0099,0.2295,1118,-0.0099,0.0625,1118,-0.0099,-0.0135,1118,-0.0099,0.1763,1118,-0.0099,0.2049
1119,0.0351,0.056,1119,0.0351,-0.0103,1119,0.0351,0.1794,1119,0.0351,0.2185,1119,0.0351,0.0436,1119,0.0351,-0.0114,1119,0.0351,0.1617,1119,0.0351,0.1857
1120,0.0143,0.0596,1120,0.0143,-0.0146,1120,0.0143,0.1908,1120,0.0143,0.2324,1120,0.0143,0.0516,1120,0.0143,-0.0146,1120,0.0143,0.1769,1120,0.0143,0.204
1121,-0.0314,0.0507,1121,-0.0314,-0.0092,1121,-0.0314,0.1578,1121,-0.0314,0.1967,1121,-0.0314,0.0475,1121,-0.0314,-0.0129,1121,-0.0314,0.1271,1121,-0.0314,0.1485
1122,-0.0073,0.0521,1122,-0.0073,-0.0147,1122,-0.0073,0.1573,1122,-0.0073,0.1965,1122,-0.0073,0.0517,1122,-0.0073,-0.0153,1122,-0.0073,0.1327,1122,-0.0073,0.1556
1123,0.0086,0.0504,1123,0.0086,-0.0126,1123,0.0086,0.1571,1123,0.0086,0.1943,1123,0.0086,0.0402,1123,0.0086,-0.0119,1123,0.0086,0.1336,1123,0.0086,0.1538
1124,-0.0527,0.0516,1124,-0.0527,-0.017,1124,-0.0527,0.1551,1124,-0.0527,0.193,1124,-0.0527,0.0455,1124,-0.0527,-0.015,1124,-0.0527,0.1341,1124,-0.0527,0.1551
1125,0.0017,0.041,1125,0.0017,-0.0132,1125,0.0017,0.1453,1125,0.0017,0.1841,1125,0.0017,0.0377,1125,0.0017,-0.0148,1125,0.0017,0.0994,1125,0.0017,0.116
1126,-0.0021,0.0434,1126,-0.0021,-0.0185,1126,-0.0021,0.1447,1126,-0.0021,0.1836,1126,-0.0021,0.0421,1126,-0.0021,-0.0167,1126,-0.0021,0.1043,1126,-0.0021,0.1215
1127,-0.0141,0.0451,1127,-0.0141,-0.0138,1127,-0.0141,0.1448,1127,-0.0141,0.1813,1127,-0.0141,0.0372,1127,-0.0141,-0.0115,1127,-0.0141,0.1171,1127,-0.0141,0.1358
1128,0.0102,0.0454,1128,0.0102,-0.019,1128,0.0102,0.1438,1128,0.0102,0.181,1128,0.0102,0.0408,1128,0.0102,-0.0152,1128,0.0102,0.1169,1128,0.0102,0.1356
1129,-0.0923,0.0291,1129,-0.0923,-0.0173,1129,-0.0923,0.1061,1129,-0.0923,0.136,1129,-0.0923,0.0268,1129,-0.0923,-0.016,1129,-0.0923,0.073,1129,-0.0923,0.0848
1130,-0.0691,0.034,1130,-0.0691,-0.0208,1130,-0.0691,0.1263,1130,-0.0691,0.1617,1130,-0.0691,0.0321,1130,-0.0691,-0.0168,1130,-0.0691,0.082,1130,-0.0691,0.0951
1131,-0.0551,0.0396,1131,-0.0551,-0.0144,1131,-0.0551,0.1312,1131,-0.0551,0.1657,1131,-0.0551,0.0327,1131,-0.0551,-0.0103,1131,-0.0551,0.1041,1131,-0.0551,0.1213
1132,-0.0527,0.037,1132,-0.0527,-0.0189,1132,-0.0527,0.1252,1132,-0.0527,0.1594,1132,-0.0527,0.0339,1132,-0.0527,-0.0138,1132,-0.0527,0.0954,1132,-0.0527,0.1104
1133,0.01,0.016,1133,0.01,-0.0204,1133,0.01,0.0309,1133,0.01,0.0366,1133,0.01,0.0163,1133,0.01,-0.015,1133,0.01,0.0325,1133,0.01,0.0354
1134,-0.007,0.0137,1134,-0.007,-0.0221,1134,-0.007,0.0214,1134,-0.007,0.0246,1134,-0.007,0.0163,1134,-0.007,-0.0162,1134,-0.007,0.029,1134,-0.007,0.0323
1135,-0.0272,0.0304,1135,-0.0272,-0.0138,1135,-0.0272,0.0948,1135,-0.0272,0.1187,1135,-0.0272,0.0263,1135,-0.0272,-0.0083,1135,-0.0272,0.0804,1135,-0.0272,0.0927
1136,0.0009,0.0258,1136,0.0009,-0.0171,1136,0.0009,0.0712,1136,0.0009,0.0901,1136,0.0009,0.0257,1136,0.0009,-0.011,1136,0.0009,0.0647,1136,0.0009,0.0746
1137,-0.0966,0.006,1137,-0.0966,-0.0194,1137,-0.0966,0.0075,1137,-0.0966,0.0078,1137,-0.0966,0.0079,1137,-0.0966,-0.0093,1137,-0.0966,0.0124,1137,-0.0966,0.0129
1138,-0.0696,0.006,1138,-0.0696,-0.0209,1138,-0.0696,0.0073,1138,-0.0696,0.0074,1138,-0.0696,0.0082,1138,-0.0696,-0.0138,1138,-0.0696,0.0122,1138,-0.0696,0.0128
1139,-0.0146,0.0081,1139,-0.0146,-0.0074,1139,-0.0146,0.0124,1139,-0.0146,0.0137,1139,-0.0146,0.0078,1139,-0.0146,-0.0011,1139,-0.0146,0.017,1139,-0.0146,0.0187
1140,-0.0703,0.0081,1140,-0.0703,-0.013,1140,-0.0703,0.0092,1140,-0.0703,0.0094,1140,-0.0703,0.0094,1140,-0.0703,-0.0065,1140,-0.0703,0.0154,1140,-0.0703,0.0168
1146,0.0127,0.0831,1146,0.0127,0.0145,1146,0.0127,0.2333,1146,0.0127,0.2755,1146,0.0127,0.0759,1146,0.0127,0.0026,1146,0.0127,0.2377,1146,0.0127,0.2706
1147,-0.0206,0.0838,1147,-0.0206,0.0049,1147,-0.0206,0.2385,1147,-0.0206,0.2817,1147,-0.0206,0.0768,1147,-0.0206,-0.003,1147,-0.0206,0.2418,1147,-0.0206,0.2743
1150,-0.0237,0.0582,1150,-0.0237,0.0074,1150,-0.0237,0.2164,1150,-0.0237,0.2552,1150,-0.0237,0.0412,1150,-0.0237,0.001,1150,-0.0237,0.2109,1150,-0.0237,0.2376
1151,0.0146,0.0584,1151,0.0146,0.0003,1151,0.0146,0.2161,1151,0.0146,0.2561,1151,0.0146,0.042,1151,0.0146,-0.0026,1151,0.0146,0.2052,1151,0.0146,0.2311
1153,0.0317,0.0805,1153,0.0317,0.0158,1153,0.0317,0.2246,1153,0.0317,0.2669,1153,0.0317,0.0734,1153,0.0317,0.0038,1153,0.0317,0.2261,1153,0.0317,0.2582
1154,-0.0108,0.0807,1154,-0.0108,0.0057,1154,-0.0108,0.2295,1154,-0.0108,0.2728,1154,-0.0108,0.0734,1154,-0.0108,-0.0036,1154,-0.0108,0.2281,1154,-0.0108,0.2595
1155,0.0297,0.0597,1155,0.0297,0.0075,1155,0.0297,0.2063,1155,0.0297,0.2454,1155,0.0297,0.0422,1155,0.0297,0.0005,1155,0.0297,0.1965,1155,0.0297,0.2222
1156,0.0149,0.0603,1156,0.0149,-0.0003,1156,0.0149,0.2068,1156,0.0149,0.2469,1156,0.0149,0.0439,1156,0.0149,-0.0043,1156,0.0149,0.1919,1156,0.0149,0.2176
1157,-0.0403,0.0736,1157,-0.0403,0.0161,1157,-0.0403,0.2068,1157,-0.0403,0.2481,1157,-0.0403,0.0664,1157,-0.0403,0.0043,1157,-0.0403,0.2026,1157,-0.0403,0.2309
1158,-0.0545,0.0708,1158,-0.0545,0.0048,1158,-0.0545,0.2035,1158,-0.0545,0.2453,1158,-0.0545,0.0651,1158,-0.0545,-0.0048,1158,-0.0545,0.1941,1158,-0.0545,0.222
1159,-0.0358,0.0581,1159,-0.0358,0.0076,1159,-0.0358,0.1927,1159,-0.0358,0.2313,1159,-0.0358,0.0419,1159,-0.0358,0.0004,1159,-0.0358,0.1706,1159,-0.0358,0.1934
1160,-0.037,0.0585,1160,-0.037,-0.0008,1160,-0.037,0.1941,1160,-0.037,0.2337,1160,-0.037,0.0428,1160,-0.037,-0.005,1160,-0.037,0.1763,1160,-0.037,0.2009
1161,-0.0008,0.06,1161,-0.0008,0.014,1161,-0.0008,0.1666,1161,-0.0008,0.2037,1161,-0.0008,0.0536,1161,-0.0008,0.0025,1161,-0.0008,0.1537,1161,-0.0008,0.176
1162,0.0008,0.0584,1162,0.0008,0.0029,1162,0.0008,0.1699,1162,0.0008,0.2087,1162,0.0008,0.0529,1162,0.0008,-0.0065,1162,0.0008,0.1515,1162,0.0008,0.1752
1163,0.0015,0.0533,1163,0.0015,0.0072,1163,0.0015,0.1608,1163,0.0015,0.1961,1163,0.0015,0.0393,1163,0.0015,0.0003,1163,0.0015,0.1387,1163,0.0015,0.158
1164,0.0506,0.0541,1164,0.0506,-0.0023,1164,0.0506,0.1724,1164,0.0506,0.21,1164,0.0506,0.0407,1164,0.0506,-0.0059,1164,0.0506,0.1529,1164,0.0506,0.1746
1165,-0.0263,0.0503,1165,-0.0263,0.0119,1165,-0.0263,0.1499,1165,-0.0263,0.1859,1165,-0.0263,0.0434,1165,-0.0263,0.0008,1165,-0.0263,0.1157,1165,-0.0263,0.1335
1166,-0.0038,0.049,1166,-0.0038,-0.0008,1166,-0.0038,0.154,1166,-0.0038,0.1919,1166,-0.0038,0.0435,1166,-0.0038,-0.0094,1166,-0.0038,0.1154,1166,-0.0038,0.1342
1167,0.0008,0.0483,1167,0.0008,0.0063,1167,0.0008,0.15,1167,0.0008,0.1848,1167,0.0008,0.0358,1167,0.0008,0,1167,0.0008,0.1207,1167,0.0008,0.1382
1168,-0.0109,0.0489,1168,-0.0109,-0.0037,1168,-0.0109,0.1545,1168,-0.0109,0.1907,1168,-0.0109,0.0375,1168,-0.0109,-0.0065,1168,-0.0109,0.1281,1168,-0.0109,0.147
1169,-0.0008,0.0418,1169,-0.0008,0.0077,1169,-0.0008,0.1374,1169,-0.0008,0.1729,1169,-0.0008,0.0343,1169,-0.0008,-0.0036,1169,-0.0008,0.092,1169,-0.0008,0.1062
1170,-0.011,0.0416,1170,-0.011,-0.0048,1170,-0.011,0.1414,1170,-0.011,0.1788,1170,-0.011,0.0367,1170,-0.011,-0.0121,1170,-0.011,0.0922,1170,-0.011,0.1075
